run_id,timestamp_utc,method,arm,impl_commit,rasteriser_commit,dataset,scene,resolution_flag,load_allres,kernel_size,disable_3D_filter,train_scale,test_scale,iterations,seed,psnr,ssim,lpips,lpips_backbone,n_gaussians,model_mb,peak_vram_mb,train_seconds,render_fps,gpu_model,platform,level_claimed,notes
r7-t3-20260912T105041+0000-mip_hotdog_full-12,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/2,30000,0,38.5445,0.98991,0.00946,vgg,192311,48.46,4057,1375.1,8.888,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_hotdog_full-14,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/4,30000,0,35.9700,0.98964,0.00955,vgg,192311,48.46,4057,1375.1,8.888,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_hotdog_full-18,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/8,30000,0,32.1671,0.98426,0.01504,vgg,192311,48.46,4057,1375.1,8.888,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_materials_full-1x,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1x,30000,0,30.2815,0.96185,0.03321,vgg,239179,60.27,4329,1269.3,9.133,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_materials_full-12,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/2,30000,0,31.2166,0.97462,0.01560,vgg,239179,60.27,4329,1269.3,9.133,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_materials_full-14,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/4,30000,0,30.6828,0.98202,0.01183,vgg,239179,60.27,4329,1269.3,9.133,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-mip_materials_full-18,2026-09-12T10:50:41+00:00,mip-splatting,A,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,materials,-1,False,0.1,False,1x/full,1/8,30000,0,28.2139,0.98062,0.01477,vgg,239179,60.27,4329,1269.3,9.133,Tesla T4,kaggle,L3,R7 table3 mip-splatting protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_hotdog_full-1x,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1x,30000,0,37.8630,0.98592,0.01892,vgg,191783,48.33,13843,1670.3,8.883,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_hotdog_full-12,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/2,30000,0,38.5409,0.98986,0.00951,vgg,191783,48.33,13843,1670.3,8.883,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
r7-t3-20260912T105041+0000-b1_hotdog_full-14,2026-09-12T10:50:41+00:00,b1-fisher,C,998c5863890da837e7d1c148bf0a4d63c42efb5f,998c5863890da837e7d1c148bf0a4d63c42efb5f,blender,hotdog,-1,False,0.1,False,1x/full,1/4,30000,0,35.9808,0.98963,0.00952,vgg,191783,48.33,13843,1670.3,8.883,Tesla T4,kaggle,L3,R7 table3 b1-fisher protocol=full n_cam=100 span=179deg 30000 iters
