run_id,timestamp_utc,method,arm,impl_commit,rasteriser_commit,dataset,scene,resolution_flag,load_allres,kernel_size,disable_3D_filter,train_scale,test_scale,iterations,seed,psnr,ssim,lpips,lpips_backbone,n_gaussians,model_mb,peak_vram_mb,train_seconds,render_fps,gpu_model,platform,level_claimed,notes
r1-20260907T224207+0000-A-lego_s2-14,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,lego,-1,False,0.1,False,1x,1/4,30000,2,31.8856,0.98482,0.01337,vgg,291077,73.35,4453,1492.8,8.106,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-A-lego_s2-18,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,lego,-1,False,0.1,False,1x,1/8,30000,2,28.2756,0.97345,0.02543,vgg,291077,73.35,4453,1492.8,8.106,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-A-chair_s2-1x,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,chair,-1,False,0.1,False,1x,1x,30000,2,36.0022,0.98756,0.01290,vgg,262256,66.09,4263,1273.4,10.009,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-A-chair_s2-12,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,chair,-1,False,0.1,False,1x,1/2,30000,2,37.9439,0.99252,0.00735,vgg,262256,66.09,4263,1273.4,10.009,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-A-chair_s2-14,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,chair,-1,False,0.1,False,1x,1/4,30000,2,36.1004,0.98953,0.01178,vgg,262256,66.09,4263,1273.4,10.009,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-A-chair_s2-18,2026-09-07T22:42:07+00:00,mip-splatting,A,f85def102a51556cdd65efe87098fc8aab9e52a7,f85def102a51556cdd65efe87098fc8aab9e52a7,blender,chair,-1,False,0.1,False,1x,1/8,30000,2,32.4679,0.98090,0.02118,vgg,262256,66.09,4263,1273.4,10.009,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-B-chair_s2-1x,2026-09-07T22:42:07+00:00,3dgs,B,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,blender,chair,-1,False,0.3,True,1x,1x,30000,2,36.1788,0.98769,0.01323,vgg,311977,78.62,4589,1314.9,10.726,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-B-chair_s2-12,2026-09-07T22:42:07+00:00,3dgs,B,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,blender,chair,-1,False,0.3,True,1x,1/2,30000,2,35.3320,0.98619,0.01428,vgg,311977,78.62,4589,1314.9,10.726,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-B-chair_s2-14,2026-09-07T22:42:07+00:00,3dgs,B,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,blender,chair,-1,False,0.3,True,1x,1/4,30000,2,32.1201,0.97760,0.02342,vgg,311977,78.62,4589,1314.9,10.726,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
r1-20260907T224207+0000-B-chair_s2-18,2026-09-07T22:42:07+00:00,3dgs,B,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,7d3806dcb20bb9b53ce5dc3c09aec9d7027e82bf,blender,chair,-1,False,0.3,True,1x,1/8,30000,2,28.2489,0.95597,0.04450,vgg,311977,78.62,4589,1314.9,10.726,Tesla T4,kaggle,L1,"R5 Blender STMT, 30000 iters, 2-scene sweep, seed 2"
